mls,address,bld_sft,lot_sft,price,zip
25759634,"3934 Barnacle Court, Baytown, TX 77521",1836.0,7547.0,260000.0,77521
29521437,"4502 Red Yucca Drive, Baytown, TX 77521",1872.0,0,260000.0,77521
53023032,"5303 Harbor Mist, Baytown, TX 77521",2152.0,5830.0,260000.0,77521
91299267,"4243 Bearberry Avenue, Baytown, TX 77521",2120.0,5918.0,260000.0,77521
7197680,"5414 Thyme Lane, Baytown, TX 77521",2495.0,6811.0,260000.0,77521
45539434,"3010 Specklebelly Drive, Baytown, TX 77521",2056.0,7527.0,260000.0,77521
26008814,"5922 Annatto Drive, Baytown, TX 77521",2103.0,7014.0,259999.0,77521
98438403,"3311 Specklebelly Dr, Baytown, TX 77521",1697.0,7788.0,259900.0,77521
67965991,"8314 Hunters Lodge Lane, Baytown, TX 77521",1955.0,6325.0,259526.0,77521
54720265,"4510 Flycatcher Court, Baytown, TX 77521",1819.0,6000.0,259000.0,77521
40817626,"3415 Falling Brook Drive, Baytown, TX 77521",2148.0,5750.0,259000.0,77521
79326215,"3919 Country Club Drive, Rosenberg, TX 77521",1831.0,0,257110.0,77521
63815132,"6522 N Hunters Creek Lane, Baytown, TX 77521",1826.0,6050.0,257000.0,77521
42781220,"8234 Bay Run Avenue, Baytown, TX 77521",2120.0,5922.0,255000.0,77521
69560789,"10006 Sweet Gum Lane, Baytown, TX 77521",1870.0,9600.0,254900.0,77521
63390000,"5614 Cinnamon Lake Drive, Baytown, TX 77521",2680.0,5686.0,254000.0,77521
47943793,"10022 Pine Valley Court, Baytown, TX 77521",1940.0,0,254000.0,77521
52066959,"6915 Hunters Creek Lane, Baytown, TX 77521",2282.0,6550.0,253000.0,77521
30049798,"8806 Willet Street, Baytown, TX 77521",1619.0,6000.0,250000.0,77521
98108695,"5331 Harbor Mist, Baytown, TX 77521",1974.0,5806.0,250000.0,77521
73411023,"3634 Sunny Drive, Baytown, TX 77521",2678.0,6300.0,250000.0,77521
94151729,"904 Sage Street, Baytown, TX 77521",2439.0,5513.0,250000.0,77521
2468882,"4703 Painted Bunting Lane, Baytown, TX 77521",1604.0,6350.0,249990.0,77521
46222451,"6411 Hidden Dunes Drive, Baytown, TX 77521",2150.0,5865.0,249900.0,77521
36985962,"3711 Dogwood Trail, Baytown, TX 77521",2931.0,9696.0,249000.0,77521
70536300,"3909 Trailwood Drive, Baytown, TX 77521",1907.0,11096.0,249000.0,77521
27186844,"5426 Peppermint Drive, Baytown, TX 77521",1956.0,6050.0,249000.0,77521
96277460,"1803 Manor Drive, Baytown, TX 77521",2376.0,6160.0,247000.0,77521
82137606,"3700 Allenbrook Drive, Baytown, TX 77521",1678.0,16450.0,246000.0,77521
34402269,"4900 Burning Tree Drive, Baytown, TX 77521",2368.0,11600.0,245000.0,77521
32259662,"5306 Cinnamon Lake Drive, Baytown, TX 77521",2375.0,5815.0,245000.0,77521
13059525,"4906 Taylor Drive, Baytown, TX 77521",1823.0,5547.0,242000.0,77521
50614579,"0 Gomez Street, Baytown, TX 77521",0.0,0,240000.0,77521
27489217,"1515 Squire Drive, Baytown, TX 77521",1851.0,5499.0,239900.0,77521
39610511,"4426 Pawnee Street, Baytown, TX 77521",1932.0,10270.0,239880.0,77521
83682190,"6818 Hunters Trace Lane, Baytown, TX 77521",1776.0,6050.0,237500.0,77521
37929684,"5122 Parsley Street, Baytown, TX 77521",1436.0,6900.0,235000.0,77521
39549877,"6823 Hunters Creek Lane, Baytown, TX 77521",1679.0,6457.0,234900.0,77521
53943277,"3401 Knight Lane, Baytown, TX 77521",2112.0,9072.0,230000.0,77521
65462219,"4010 Barkaloo Road, Baytown, TX 77521",0.0,0,230000.0,77521
41168714,"7934 Cheyenne Court, Baytown, TX 77521",2727.0,8030.0,229995.0,77521
40300417,"934 Hartman Drive, Baytown, TX 77521",1945.0,4800.0,229900.0,77521
30310826,"900 Sunnybrook Lane, Baytown, TX 77521",1582.0,8184.0,229900.0,77521
82574820,"7902 Sundance Court, Baytown, TX 77521",2023.0,6875.0,229500.0,77521
40807957,"7423 Ulysses Lane, Baytown, TX 77521",2089.0,5830.0,229000.0,77521
74636358,"4570 Taino Drive, Baytown, TX 77521",1544.0,9787.0,225000.0,77521
20912756,"931 Christopher, Baytown, TX 77521",2170.0,6600.0,220000.0,77521
76256635,"3201 Garth Road, Baytown, TX 77521",0.0,0,220000.0,77521
49113241,"7019 Hazelnut Lane, Baytown, TX 77521",1689.0,5684.0,220000.0,77521
21926444,"7923 Breda Drive, Baytown, TX 77521",1520.0,6727.0,220000.0,77521
75533708,"7410 Lone Oak Drive, Baytown, TX 77521",1572.0,10500.0,219999.0,77521
80612793,"3410 Cobblestone Lane, Baytown, TX 77521",1742.0,8050.0,219000.0,77521
41274161,"201 Midway Drive, Baytown, TX 77521",2086.0,8125.0,217000.0,77521
36034793,"4907 Bentonite Boulevard, Baytown, TX 77521",1825.0,6983.0,215000.0,77521
78925868,"7902 Breda Drive, Baytown, TX 77521",1520.0,7350.0,215000.0,77521
71507020,"3805 Edgebrook Drive, Baytown, TX 77521",1456.0,7800.0,215000.0,77521
57794796,"5008 Arrowhead Drive, Baytown, TX 77521",2634.0,12000.0,215000.0,77521
73039983,"4210 Magnolia Bay Drive, Baytown, TX 77521",1248.0,0,210000.0,77521
61817801,"4214 Magnolia Bay Drive, Baytown, TX 77521",1313.0,0,210000.0,77521
64879774,"0 FM 565 S, Cove, TX 77523",0.0,0,11088372.0,77523
32239406,"0 FM 1409 Proposed Extension, Mont Belvieu, TX 77523",0.0,0,7000000.0,77523
25545522,"00 FM 1405, Baytown, TX 77523",0.0,0,2300000.0,77523
65482825,"12545 Interstate 10 E, Baytown, TX 77523",0.0,0,2000000.0,77523
64635589,"11524 Interstate 10 E, Baytown, TX 77523",1568.0,0,1900000.0,77523
31256179,"5712 S Fm 565 Road, Baytown, TX 77523",0.0,0,1800000.0,77523
90910036,"6221 N Highway 146 N, Baytown, TX 77523",2981.0,0,1350000.0,77523
13046978,"0 FM 2354, Baytown, TX 77523",0.0,0,1306800.0,77523
19956117,"10134 Ocean Drive, Beach City, TX 77523",2722.0,0,859000.0,77523
22129937,"0 Eagle Drive, Mont Belvieu, TX 77523",0.0,0,825000.0,77523
31091218,"4835 Pineloch Bayou Drive, Baytown, TX 77523",3312.0,0,779000.0,77523
91463277,"5823 S FM 565 Road, Cove, TX 77523",2891.0,0,750000.0,77523
64910124,"10200 Ocean Drive, Beach City, TX 77523",2450.0,36285.0,749000.0,77523
56173166,"6842 Cherry Bayou Drive, Baytown, TX 77523",3853.0,0,739000.0,77523
49531085,"12730 Tri City Beach Road, Baytown, TX 77523",2687.0,0,730000.0,77523
23893087,"4023 Wright Lane, Baytown, TX 77523",2958.0,0,725000.0,77523
82742327,"1550 Pirates Run, Cove, TX 77523",4278.0,38028.0,725000.0,77523
40923760,"9135 Mccollum Park Road, Beach City, TX 77523",1897.0,0,689000.0,77523
16558379,"11615 Cedar Gully Road, Beach City, TX 77523",2857.0,0,679900.0,77523
52655436,"4411 Texana Drive, Baytown, TX 77523",2818.0,0,675000.0,77523
6722751,"0 Grand Parkway, Beach City, TX 77523",0.0,0,670824.0,77523
54904932,"10011 Fan Palm Drive, Mont Belvieu, TX 77523",3531.0,40249.0,660000.0,77523
48177407,"5222 Bayside Drive, Baytown, TX 77523",2408.0,29621.0,649900.0,77523
88139795,"13923 Hatcherville Road, Baytown, TX 77523",1493.0,0,649000.0,77523
51678044,"6834 Cherry Bayou Drive, Baytown, TX 77523",3297.0,0,649000.0,77523
83041496,"4426 Landon Lane, Baytown, TX 77523",2849.0,0,624900.0,77523
39549496,"9314 Secretariat Lane, Mont Belvieu, TX 77523",4052.0,11780.0,607309.0,77523
36760596,"15119 Icet Creek Avenue, Mont Belvieu, TX 77523",3728.0,38276.0,599999.0,77523
61065551,"5111 Landon Lane, Baytown, TX 77523",3022.0,0,595000.0,77523
69779252,"6311 Fisher Reef Drive, Baytown, TX 77523",3432.0,0,595000.0,77523
42492747,"3026 Sable Palm Drive, Mont Belvieu, TX 77523",2468.0,21780.0,574999.0,77523
32861784,"14702 Medford Way, Mont Belvieu, TX 77523",3536.0,13981.0,574781.0,77523
94483131,"14703 Saddlewood Drive, Baytown, TX 77523",0.0,0,559900.0,77523
3989276,"4516 Dutton Lake Drive, Baytown, TX 77523",2693.0,0,548000.0,77523
88176288,"8640 Ocean Drive, Beach City, TX 77523",2373.0,35284.0,548000.0,77523
65232180,"8204 N Highway 146, Baytown, TX 77523",4800.0,0,547000.0,77523
29240619,"4910 Pineloch Bayou Drive, Baytown, TX 77523",2663.0,0,534990.0,77523
6295750,"9606 Pleasant Way, Mont Belvieu, TX 77523",3321.0,12585.0,529866.0,77523
56687820,"5214 Teal Way, Baytown, TX 77523",3051.0,22085.0,525000.0,77523
51236875,"15527 Icet Creek Avenue, Mont Belvieu, TX 77523",2932.0,38986.0,519011.0,77523
35375721,"14023 Gretzky Drive, Mont Belvieu, TX 77523",3254.0,9591.0,514136.0,77523
91432474,"9211 Brady Ellison Drive, Mont Belvieu, TX 77523",3005.0,10149.0,514009.0,77523
56133607,"15519 Icet Creek Avenue, Mont Belvieu, TX 77523",2932.0,38986.0,513565.0,77523
65622838,"13919 Gretzky Drive, Mont Belvieu, TX 77523",3005.0,9570.0,511096.0,77523
39146976,"3003 Royal Palm Drive, Baytown, TX 77523",2548.0,21170.0,510000.0,77523
89599756,"15007 Lake Shore Avenue, Mont Belvieu, TX 77523",3067.0,12506.0,504860.0,77523
97080402,"15018 Gulfstream Park Avenue, Mont Belvieu, TX 77523",3152.0,11695.0,499629.0,77523
8627876,"15010 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2931.0,11638.0,498628.0,77523
59722413,"0 Lakes of Champions Boulevard, Mont Belvieu, TX 77523",0.0,0,491357.0,77523
43592639,"7607 Keechi Place, Mont Belvieu, TX 77523",2625.0,32809.0,491245.0,77523
24827376,"9207 Secretariat Lane, Mont Belvieu, TX 77523",2971.0,9750.0,487412.0,77523
10991335,"15002 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2778.0,13128.0,481096.0,77523
70840205,"15014 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2617.0,11680.0,479046.0,77523
86010740,"15039 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2811.0,10135.0,477547.0,77523
47108292,"10018 Goliad, Mont Belvieu, TX 77523",3063.0,10400.0,476950.0,77523
13016089,"9819 Colonial Downs Drive, Mont Belvieu, TX 77523",3067.0,13028.0,470098.0,77523
40897561,"3602 Madison Avenue, Baytown, TX 77523",2786.0,0,469000.0,77523
67297729,"15514 Icet Creek Avenue, Mont Belvieu, TX 77523",2688.0,39422.0,465000.0,77523
80133910,"321 Daisy Lane, Baytown, TX 77523",1200.0,0,450000.0,77523
89597827,"000 FM 2354, Beach City, TX 77523",0.0,0,450000.0,77523
5487276,"15006 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2582.0,11572.0,449029.0,77523
71464088,"11731 St Augustine Drive, Mont Belvieu, TX 77523",2811.0,10646.0,448761.0,77523
89085252,"9202 Secretariat Lane, Mont Belvieu, TX 77523",3029.0,25313.0,445000.0,77523
96031489,"15035 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2341.0,11507.0,443247.0,77523
86939394,"13811 Gretzky Drive, Mont Belvieu, TX 77523",2768.0,9750.0,440990.0,77523
97132894,"7606 Oso Lane, Mont Belvieu, TX 77523",2492.0,32670.0,440361.0,77523
87794173,"9822 Colonial Downs Drive, Mont Belvieu, TX 77523",2569.0,0,440000.0,77523
53591131,"15019 Lake Shore Avenue, Mont Belvieu, TX 77523",2483.0,10019.0,439278.0,77523
9030475,"8606 Briar Oaks Lane, Baytown, TX 77523",4511.0,12415.0,434000.0,77523
77727478,"13021 Hwy 146, Mont Belvieu, TX 77523",0.0,0,432000.0,77523
63661624,"9207 Joe Louis Drive, Mont Belvieu, TX 77523",2799.0,9750.0,430990.0,77523
29099351,"9810 Colonial Downs Drive, Mont Belvieu, TX 77523",2713.0,0,425000.0,77523
52342940,"6103 Plantation Drive, Baytown, TX 77523",2246.0,30000.0,425000.0,77523
50371896,"15007 Gulfstream Park Drive, Mont Belvieu, TX 77523",2841.0,0,410000.0,77523
93393158,"15015 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2393.0,0,409000.0,77523
31514193,"9514 White Landing, Mont Belvieu, TX 77523",3373.0,14898.0,405000.0,77523
94038610,"9806 Colonial Downs Drive, Mont Belvieu, TX 77523",2841.0,0,400000.0,77523
77994025,"10426 Ocean Drive, Baytown, TX 77523",1344.0,37462.0,400000.0,77523
12170556,"15019 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2713.0,0,400000.0,77523
57778727,"9803 Colonial Downs Drive, Mont Belvieu, TX 77523",2393.0,13441.0,400000.0,77523
4623010,"215 Brazos Drive, Baytown, TX 77523",3139.0,9148.0,399900.0,77523
43561918,"14031 Hawthorne Circle, Baytown, TX 77523",2544.0,9017.0,399000.0,77523
76048576,"9807 Colonial Downs Drive, Mont Belvieu, TX 77523",2713.0,0,395000.0,77523
84202377,"13307 Bay Place Drive, Beach City, TX 77523",1987.0,33545.0,395000.0,77523
61983165,"9814 Colonial Downs Drive, Mont Belvieu, TX 77523",2413.0,0,395000.0,77523
60513673,"14139 Little River Drive, Baytown, TX 77523",2635.0,8242.0,392266.0,77523
62594774,"12123 FISHER Drive, Mont Belvieu, TX 77523",2962.0,17424.0,390000.0,77523
87100183,"13903 Frio Drive, Baytown, TX 77523",2561.0,0,386535.0,77523
83596231,"13607 Cotton Run, Mont Belvieu, TX 77523",3203.0,9148.0,384900.0,77523
79946266,"14222 Medina Drive, Baytown, TX 77523",2576.0,0,383344.0,77523
88635497,"14011 Little River Drive, Baytown, TX 77523",2762.0,8881.0,383042.0,77523
59321978,"15023 Gulfstream Park Avenue, Mont Belvieu, TX 77523",2047.0,0,380000.0,77523
36456866,"9418 St Croix Way, Mont Belvieu, TX 77523",3145.0,11761.0,380000.0,77523
43147812,"5227 S FM 565 Road, Cove, TX 77523",2930.0,10498.0,379500.0,77523
11824508,"14119 Little River Drive, Baytown, TX 77523",2503.0,8551.0,379261.0,77523
24064344,"218 River Oaks Drive, Baytown, TX 77523",2256.0,21780.0,379008.0,77523
52598547,"13927 Frio Drive, Baytown, TX 77523",2561.0,0,378135.0,77523
64261240,"14211 Blanco Drive, Baytown, TX 77523",2455.0,0,378043.0,77523
80826659,"9600 Crystal, Baytown, TX 77523",0.0,0,374000.0,77523
2251089,"14123 Little River Drive, Baytown, TX 77523",2584.0,8540.0,370420.0,77523
22325419,"9826 Colonial Downs Drive, Mont Belvieu, TX 77523",2047.0,0,370000.0,77523
20308197,"14143 Little River Drive, Baytown, TX 77523",2483.0,8382.0,369585.0,77523
50001483,"5809 Cajun Way, Baytown, TX 77523",2094.0,33977.0,369000.0,77523
59644527,"13931 Frio Drive, Baytown, TX 77523",2482.0,0,368270.0,77523
11126335,"7203 Hillside Avenue, Mont Belvieu, TX 77523",2273.0,0,362240.0,77523
83950765,"9119 Cotton Bend, Mont Belvieu, TX 77523",2684.0,9148.0,361999.0,77523
27244191,"4810 Flamingo Bay Circle, Baytown, TX 77523",2489.0,5706.0,359900.0,77523
6514352,"13902 Frio Drive, Baytown, TX 77523",2041.0,0,353610.0,77523
97454034,"8718 Ocean Drive, Beach City, TX 77523",2872.0,0,350000.0,77523
51470984,"5603 Bayside Drive, Baytown, TX 77523",0.0,0,350000.0,77523
66146344,"7711 Squall Lane, Baytown, TX 77523",2776.0,0,349695.0,77523
61955452,"502 Rain Cloud, Mont Belvieu, TX 77523",2251.0,11700.0,349170.0,77523
13839560,"5234 Bayside Drive, Baytown, TX 77523",1344.0,37984.0,349000.0,77523
35506026,"3323 Charles Place, Mont Belvieu, TX 77523",1970.0,9601.0,347000.0,77523
33289327,"14322 Blanco Dr, Baytown, TX 77523",1989.0,0,346118.0,77523
91463399,"13934 Frio Drive, Baytown, TX 77523",2031.0,0,345515.0,77523
9602275,"14131 Little River Drive, Baytown, TX 77523",2243.0,8329.0,344662.0,77523
23348462,"7702 Skiron Lane, Baytown, TX 77523",2677.0,8033.0,343990.0,77523
9695335,"14147 Little River Drive, Baytown, TX 77523",2243.0,8664.0,341611.0,77523
7321045,"2207 Boreas Lane, Baytown, TX 77523",2776.0,6372.0,341382.0,77523
24222194,"8507 Rocky River Street, Baytown, TX 77523",3002.0,8276.0,339900.0,77523
58375719,"7723 Zephyrus Lane, Baytown, TX 77523",2677.0,7441.0,338990.0,77523
9599330,"2018 Brisa Lane, Baytown, TX 77523",2712.0,6000.0,337990.0,77523
22042276,"14506 Rain Tree, Mont Belvieu, TX 77523",2251.0,11800.0,335729.0,77523
44715189,"6211 Wildlife Way, Cove, TX 77523",1868.0,23392.0,335000.0,77523
31757215,"8315 Sweet Bay Circle, Baytown, TX 77523",2768.0,5750.0,334900.0,77523
95242158,"13911 Frio Drive, Baytown, TX 77523",2031.0,0,334495.0,77523
45137157,"14143 Medina Dr, Baytown, TX 77523",2070.0,0,334440.0,77523
52190454,"2111 Boreas Lane, Baytown, TX 77523",2574.0,0,332465.0,77523
57397810,"14434 Sweetwater Drive, Baytown, TX 77523",2193.0,6985.0,332356.0,77523
80501618,"7710 Skiron Lane, Baytown, TX 77523",2304.0,6658.0,331172.0,77523
11476773,"118 Colorado Drive, Baytown, TX 77523",1989.0,0,331048.0,77523
30822666,"14003 Little River Drive, Baytown, TX 77523",2243.0,10014.0,329561.0,77523
66396623,"7703 Skiron Lane, Baytown, TX 77523",2463.0,8907.0,327990.0,77523
60171619,"14726 Sweetwater Drive, Mont Belvieu, TX 77523",2161.0,6800.0,327615.0,77523
62528071,"2111 Brisa Lane, Baytown, TX 77523",2246.0,6849.0,326990.0,77523
79414093,"1723 William Scott Street, Baytown, TX 77523",2482.0,0,326990.0,77523
7333177,"13907 Frio Drive, Baytown, TX 77523",1750.0,0,326355.0,77523
31297756,"8315 Bay Oaks Drive, Baytown, TX 77523",2764.0,5785.0,325000.0,77523
70810789,"0 0 Gou Hole Rd Road, Cove, TX 77523",0.0,0,325000.0,77523
82583500,"13919 Frio Drive, Baytown, TX 77523",1831.0,0,321370.0,77523
90765820,"9211 Mccollum Park Road, Beach City, TX 77523",0.0,0,320000.0,77523
13927456,"7106 Hillside Avenue, Mont Belvieu, TX 77523",1801.0,0,319990.0,77523
50520346,"7302 Joseph Lane, Baytown, TX 77523",2339.0,14884.0,319900.0,77523
21018232,"2106 Boreas Lane, Baytown, TX 77523",2246.0,6443.0,318990.0,77523
10082348,"7723 Skiron Lane, Baytown, TX 77523",2069.0,7572.0,318990.0,77523
98712195,"2014 Boreas Lane, Baytown, TX 77523",2574.0,0,318573.0,77523
25203862,"14307 Blanco Drive, Baytown, TX 77523",2055.0,0,317900.0,77523
12538346,"14127 Medina Dr, Baytown, TX 77523",1931.0,0,315857.0,77523
27037877,"2010 Boreas Lane, Baytown, TX 77523",1990.0,6843.0,314990.0,77523
33441706,"8010 Tallow Wood Court, Cove, TX 77523",1988.0,11892.0,310000.0,77523
29434153,"503 Rain Cloud Drive, Mont Belvieu, TX 77523",1831.0,11200.0,309550.0,77523
36482807,"14230 Medina Dr, Baytown, TX 77523",1616.0,0,308561.0,77523
85481658,"13923 Frio Drive, Baytown, TX 77523",1575.0,0,308195.0,77523
39027444,"1707 William Scott Street, Baytown, TX 77523",2039.0,0,307725.0,77523
16573616,"7714 Skiron Lane, Baytown, TX 77523",2069.0,6482.0,305990.0,77523
24336090,"1711 William Scott Street, Baytown, TX 77523",2170.0,0,305990.0,77523
17785836,"14722 Sweetwater Drive, Mont Belvieu, TX 77523",1831.0,6800.0,302215.0,77523
90103975,"14107 Medina Drive, Baytown, TX 77523",1603.0,0,300290.0,77523
11942959,"14510 Rain Tree, Mont Belvieu, TX 77523",1780.0,7300.0,300225.0,77523
82107678,"210 Brazos Drive, Baytown, TX 77523",1616.0,10019.0,299990.0,77523
96390937,"2235 Boreas Lane, Baytown, TX 77523",2510.0,7320.0,299990.0,77523
45109989,"14546 Sweetwater Drive, Mont Belvieu, TX 77523",1780.0,0,299770.0,77523
13104681,"415 Turtle Oak Lane, Mont Belvieu, TX 77523",1831.0,9200.0,299515.0,77523
6901422,"14454 Sweetwater Drive, Baytown, TX 77523",1767.0,6985.0,299503.0,77523
8031627,"13915 Frio Drive, Baytown, TX 77523",1501.0,0,299440.0,77523
80280436,"14706 Sweetwater Drive, Mont Belvieu, TX 77523",1778.0,6800.0,299134.0,77523
61289060,"6427 Painted Pony, Baytown, TX 77523",0.0,0,299000.0,77523
57837207,"14543 Rain Tree, Mont Belvieu, TX 77523",1780.0,7700.0,298649.0,77523
80198333,"2022 Brisa Lane, Baytown, TX 77523",1732.0,7441.0,297990.0,77523
59921215,"8438 Longshore Slope Road, Cove, TX 77523",2046.0,0,297900.0,77523
559409,"1739 William Scott Street, Baytown, TX 77523",2031.0,6000.0,296739.0,77523
64599164,"14718 Sweetwater Drive, Mont Belvieu, TX 77523",1778.0,6800.0,296115.0,77523
56392127,"14506 Sweetwater Drive, Mont Belvieu, TX 77523",1680.0,0,295995.0,77523
62161800,"1727 William Scott Street, Baytown, TX 77523",2041.0,0,295990.0,77523
70914672,"8414 Bermuda Blue Road, Cove, TX 77523",2046.0,0,295900.0,77523
73601689,"8414 Rayburn Road, Cove, TX 77523",2046.0,0,295900.0,77523
95231074,"14410 Sweetwater Drive, Baytown, TX 77523",1660.0,6985.0,295085.0,77523
25014031,"14734 Sweetwater Drive, Mont Belvieu, TX 77523",1778.0,6800.0,294555.0,77523
69519042,"14531 Rain Tree Drive, Mont Belvieu, TX 77523",1780.0,6600.0,294540.0,77523
38505342,"1807 William Scott Street, Baytown, TX 77523",2031.0,6000.0,292690.0,77523
78426578,"14610 Sweetwater Drive, Mont Belvieu, TX 77523",1595.0,0,292190.0,77523
15253281,"1811 William Scott Street, Baytown, TX 77523",2041.0,0,291990.0,77523
25489117,"1731 William Scott Street, Baytown, TX 77523",2031.0,6000.0,291520.0,77523
13865336,"511 Rain Cloud, Mont Belvieu, TX 77523",1595.0,9700.0,291230.0,77523
86826214,"14527 Rain Tree Drive, Mont Belvieu, TX 77523",1680.0,6600.0,291060.0,77523
80974901,"2119 Boreas Lane, Baytown, TX 77523",2069.0,6706.0,289990.0,77523
24489101,"2106 Levant Lane, Baytown, TX 77523",2624.0,7004.0,289900.0,77523
30204525,"14535 Rain Tree, Mont Belvieu, TX 77523",1595.0,6600.0,289150.0,77523
44797566,"2110 Boreas Lane, Baytown, TX 77523",2054.0,0,288365.0,77523
59836456,"14534 Sweetwater Drive, Mont Belvieu, TX 77523",1680.0,0,288160.0,77523
65115432,"5923 Littoral Road, Cove, TX 77523",1882.0,0,287900.0,77523
3584662,"14730 Sweetwater Drive, Mont Belvieu, TX 77523",1595.0,6800.0,287849.0,77523
15351153,"14542 Sweetwater Drive, Mont Belvieu, TX 77523",1595.0,0,287115.0,77523
86900052,"8406 Bermuda Blue Road, Cove, TX 77523",1882.0,0,286900.0,77523
84726049,"8422 Bermuda Blue Road, Cove, TX 77523",1882.0,0,286900.0,77523
35908197,"6038 Horizon Sky Road, Cove, TX 77523",1882.0,0,286900.0,77523
10724341,"14438 Sweetwater Drive, Baytown, TX 77523",1632.0,6985.0,284822.0,77523
28894674,"2027 Boreas Lane, Baytown, TX 77523",2054.0,0,283818.0,77523
50990647,"10246 Country Squire Boulevard, Baytown, TX 77523",2886.0,8625.0,283000.0,77523
9059316,"2114 Brisa Lane, Baytown, TX 77523",1574.0,6653.0,282990.0,77523
19625216,"7642 Pampero Lane, Baytown, TX 77523",2069.0,6001.0,282000.0,77523
67188229,"2010 Brisa Lane, Baytown, TX 77523",1567.0,6116.0,279990.0,77523
89149443,"411 Turtle Oak Lane, Mont Belvieu, TX 77523",1409.0,0,279914.0,77523
59944057,"14503 Sweetwater Drive, Mont Belvieu, TX 77523",1409.0,7000.0,279115.0,77523
50263442,"8207 Mandalay Bay Drive, Baytown, TX 77523",2014.0,7100.0,279000.0,77523
24855239,"14539 Rain Tree, Mont Belvieu, TX 77523",1409.0,6600.0,278115.0,77523
63455757,"14710 Sweetwater, Mont Belvieu, TX 77523",1409.0,6800.0,278115.0,77523
16805303,"1814 Plantation Place Drive, Baytown, TX 77523",1750.0,0,277990.0,77523
34901692,"7727 Squall Lane, Baytown, TX 77523",1851.0,0,277854.0,77523
92613999,"1743 William Scott Drive, Baytown, TX 77523",1750.0,0,277690.0,77523
21768707,"1734 Plantation Place, Baytown, TX 77523",1817.0,0,277689.0,77523
48712817,"2206 Brisa Lane, Baytown, TX 77523",1574.0,6482.0,276990.0,77523
48036472,"1810 William Scott Drive, Baytown, TX 77523",1750.0,0,275990.0,77523
56270419,"2030 Boreas Lane, Baytown, TX 77523",1574.0,6240.0,275990.0,77523
10821890,"5922 Sandy Creek Drive, Baytown, TX 77523",2749.0,5489.0,275000.0,77523
13568324,"15211 Arnold Street, Baytown, TX 77523",1844.0,6708.0,275000.0,77523
993722,"1402 Doral Court, Baytown, TX 77523",2927.0,8374.0,274900.0,77523
78285483,"8426 Bermuda Blue Road, Cove, TX 77523",1787.0,0,273900.0,77523
79048379,"5927 Littoral Road, Cove, TX 77523",1787.0,0,273900.0,77523
7909670,"8406 Rayburn Road, Cove, TX 77523",1787.0,0,270900.0,77523
16540559,"8418 Rayburn Road, Cove, TX 77523",1787.0,0,270900.0,77523
66698543,"2023 Boreas Lane, Baytown, TX 77523",1851.0,0,270669.0,77523
44475750,"5807 Snapping Turtle Road, Cove, TX 77523",1919.0,5706.0,270000.0,77523
96185807,"2018 Boreas Lane, Baytown, TX 77523",1651.0,0,268454.0,77523
42953089,"3910 William Scott Street, Baytown, TX 77523",2035.0,0,266955.0,77523
53082569,"1719 William Scott Street, Baytown, TX 77523",1575.0,6000.0,266820.0,77523
75856949,"1806 William Scott Street, Baytown, TX 77523",1574.0,6000.0,265990.0,77523
65976920,"1222 Ashbel Trail, Baytown, TX 77523",2041.0,0,265990.0,77523
67140342,"1610 William Scott Street, Baytown, TX 77523",2035.0,0,265990.0,77523
794770,"4815 Legends Bay Drive, Baytown, TX 77523",1928.0,6055.0,265000.0,77523
72197453,"1715 William Scott Street, Baytown, TX 77523",1614.0,0,264990.0,77523
59204860,"1803 William Scott Street, Baytown, TX 77523",1614.0,0,264990.0,77523
48820807,"2115 Boreas Lane, Baytown, TX 77523",1651.0,0,263782.0,77523
64478625,"1634 William Scott Street, Baytown, TX 77523",2041.0,0,262990.0,77523
92449292,"1735 William Scott Street, Baytown, TX 77523",1575.0,6000.0,260990.0,77523
9786487,"8323 Quiet Bay Drive, Baytown, TX 77523",1714.0,7187.0,260000.0,77523
11708537,"1714 William Scott Street, Baytown, TX 77523",2031.0,0,259990.0,77523
46639914,"1410 Sugar Bush, Baytown, TX 77523",2295.0,6529.0,259500.0,77523
26425669,"8314 Sand Plum Lane, Baytown, TX 77523",1894.0,5706.0,258500.0,77523
46758126,"0 East Freeway E, Channelview, TX 77530",0.0,0,800000.0,77530
94337371,"15337 N Brentwood Street, Channelview, TX 77530",2055.0,0,766000.0,77530
94514873,"15627 Market Street, Channelview, TX 77530",0.0,0,525786.0,77530
96321810,"0 East Freeway, Channelview, TX 77530",0.0,0,450000.0,77530
6409576,"16305 De Zavalla Road, Channelview, TX 77530",0.0,42311.0,449900.0,77530
81993115,"15517 Avenue C, Channelview, TX 77530",2213.0,0,375000.0,77530
84550716,"16422 N Shore Drive, Channelview, TX 77530",0.0,0,339000.0,77530
83333681,"1111 Greencroft Street, Channelview, TX 77530",2429.0,14811.0,325000.0,77530
